,F1,H1,H10O4,H10O5,H10O6,H10O7,H11O5,H11O6,H11O7,H12O5,H12O6,H12O7,H13O6,H13O7,H13O8,H14O6,H14O7,H15O7,H15O8,H16O7,H16O8,H16O9,H17O11,H17O8,H18O9,H19O9,H1F1,H1N1,H1O1,H1O2,H2,H21O10,H2F1,H2N1,H2O1,H2O2,H3N1,H3O1,H3O1F1,H3O2,H3O3,H4N1,H4O1,H4O2,H4O3,H4O4,H5O1N1,H5O2,H5O3,H5O4,H6O1N1,H6O3,H6O4,H6O5,H7O2N1,H7O3,H7O4,H7O5,H7O6,H8O4,H8O5,H8O6,H9O4,H9O5,H9O6,N1,O1,X1,grp_>C128,grp_C1-3,grp_C16-31,grp_C32-63,grp_C4-7,grp_C64-127,grp_C8-15
30,1,132,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,48,0,0,0,820,4,0,2,0,13,0,0,0,8,0,0,0,4,1,0,0,5,1,0,0,23,1,0,0,4,0,0,38,0,0,0,71,2070,6,28,24,16,13,3,17
30,1,117,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,45,0,0,0,824,4,0,5,0,15,0,0,0,8,1,0,0,5,1,0,0,1,0,0,0,17,0,0,0,3,0,0,47,0,0,0,73,2070,5,22,18,17,14,4,19
30,1,124,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,48,0,0,0,804,3,0,3,0,13,0,0,0,11,1,0,0,4,1,0,0,3,0,0,0,15,1,0,0,6,0,0,42,0,1,0,72,2070,5,21,20,13,9,6,15
30,0,130,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,48,0,0,0,797,5,0,6,0,15,0,0,0,12,1,0,0,3,1,0,0,4,0,0,0,15,1,0,0,6,0,0,35,0,0,0,72,2070,5,25,25,13,16,4,18
30,1,131,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,49,0,0,0,819,3,0,6,0,13,0,0,0,8,2,0,0,4,3,0,0,4,1,0,0,16,2,0,0,4,0,0,37,0,0,0,72,2070,6,25,17,20,11,4,13
30,1,131,0,2,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,48,0,0,0,793,1,0,5,0,12,0,0,0,9,2,0,0,2,1,0,0,3,1,0,0,15,0,0,0,10,0,0,39,0,1,0,73,2070,6,28,15,14,14,5,12
30,0,128,0,1,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,49,0,0,0,777,2,0,11,0,12,0,0,0,9,3,0,0,3,2,0,0,6,0,0,0,18,2,0,0,2,0,0,38,0,0,0,71,2070,7,22,15,20,13,5,13
30,1,139,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,49,0,0,0,790,3,0,3,0,13,0,0,0,13,2,0,0,5,0,0,0,8,0,0,0,17,2,0,0,3,0,0,36,0,0,0,73,2070,5,26,20,13,10,7,13
30,1,134,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,48,0,0,0,786,4,0,5,0,13,0,0,0,12,1,0,0,3,1,0,0,6,0,0,0,12,1,0,0,4,0,0,45,1,0,0,74,2070,5,18,20,19,11,4,16
30,1,128,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,48,0,0,0,774,5,0,2,0,11,0,0,0,15,1,0,0,3,2,0,0,1,0,0,0,12,0,0,0,5,0,0,49,0,0,0,74,2070,6,29,19,13,12,6,9
30,0,142,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,47,0,0,0,784,3,0,3,0,15,0,0,0,10,3,0,0,6,0,0,0,5,0,0,0,14,0,0,0,6,0,0,44,0,0,0,75,2070,6,18,17,14,12,7,17
30,1,142,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,47,0,0,0,781,2,0,10,0,14,0,0,0,11,2,0,0,5,2,0,0,6,0,0,0,16,2,0,0,4,0,0,41,0,1,0,77,2070,7,26,18,13,15,6,20
30,1,132,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,47,0,0,0,774,5,0,10,0,15,0,0,0,15,1,0,0,4,2,0,0,6,0,0,0,15,2,0,0,5,0,0,43,0,0,0,81,2070,6,31,18,15,14,6,12
30,1,126,0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,47,0,0,0,781,4,0,4,0,11,0,0,0,9,1,0,0,5,0,0,0,5,1,0,0,22,1,0,0,6,0,0,31,0,0,0,80,2070,5,22,22,13,8,6,16
30,2,158,0,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0,48,0,0,0,784,6,0,8,0,10,0,0,0,8,1,0,0,3,2,0,0,8,1,0,0,16,0,0,0,3,0,0,39,0,0,1,84,2070,5,26,13,13,9,6,16
30,0,148,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,47,0,0,0,783,3,0,6,0,15,0,0,0,11,0,0,0,4,0,0,0,2,1,0,0,15,1,1,0,7,0,0,40,0,0,0,81,2070,5,20,17,10,11,9,14
30,0,168,0,1,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,47,0,0,0,781,4,0,7,0,14,0,0,0,11,1,0,0,4,1,0,0,3,0,0,0,17,0,0,0,4,0,0,41,0,0,0,78,2070,5,25,18,14,13,6,20
30,1,146,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,49,0,0,0,789,4,0,7,0,9,0,0,0,9,1,0,0,3,1,0,0,6,0,0,0,19,1,0,0,5,0,0,42,0,0,0,83,2070,5,29,19,15,6,5,20
30,1,142,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,49,0,0,0,795,5,0,10,0,14,0,0,0,9,0,0,0,5,1,0,0,6,0,0,0,13,1,0,0,4,0,0,40,0,0,0,84,2070,5,23,21,14,6,6,18
30,1,141,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,48,0,0,0,780,3,0,6,0,12,0,0,0,14,1,0,0,4,2,0,0,3,0,0,0,11,1,0,0,5,0,0,46,0,0,0,80,2070,5,25,18,15,15,4,13
30,0,187,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,46,0,0,0,795,6,0,8,0,12,0,0,0,13,1,0,0,5,2,0,0,3,0,0,0,17,1,0,0,5,0,0,39,0,0,0,83,2070,5,22,18,12,15,7,14
30,1,165,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,47,0,0,0,796,4,0,7,0,9,0,0,0,5,2,0,0,4,3,0,0,6,0,0,0,20,1,0,0,4,0,0,39,1,0,0,82,2070,4,23,16,13,10,8,17
30,0,152,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,46,0,0,0,807,2,0,11,0,12,0,0,0,11,2,0,0,3,1,0,0,5,1,0,0,18,1,0,0,3,0,0,34,1,0,0,76,2070,6,29,16,14,10,6,14
30,0,166,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,0,47,0,0,0,799,6,0,5,0,9,0,0,0,9,0,0,0,3,1,0,0,4,0,0,0,21,5,0,0,5,0,0,33,1,0,0,82,2070,5,23,16,15,12,5,16
30,0,153,0,1,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,46,0,0,0,783,3,0,9,0,13,0,0,0,9,1,0,0,4,2,0,0,7,1,0,0,10,0,0,0,6,0,0,41,0,0,0,78,2070,5,26,18,17,11,6,16
30,0,155,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,46,0,0,0,799,6,0,5,0,12,0,0,0,11,0,0,0,7,1,0,0,4,0,0,0,16,2,0,0,4,0,0,41,0,0,0,80,2070,6,27,19,15,13,6,16
30,1,152,0,2,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,47,0,0,0,788,1,0,8,0,10,0,0,0,8,2,0,0,6,0,0,0,6,1,0,0,17,2,0,0,4,0,0,37,0,0,0,80,2070,5,20,20,17,10,5,13
30,0,165,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,48,0,0,0,780,1,0,5,0,15,0,0,0,11,1,0,0,4,0,0,0,11,2,0,0,14,3,0,0,6,0,0,41,0,0,0,75,2070,5,23,17,12,18,5,14
30,1,143,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,49,0,0,0,791,5,0,5,0,14,0,0,0,11,0,0,0,7,0,0,0,5,0,0,0,16,0,0,0,3,0,0,45,1,1,0,78,2070,6,26,15,16,13,6,17
30,1,153,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,48,0,0,0,802,1,0,7,0,12,0,0,0,8,1,0,0,5,0,0,0,5,1,0,0,17,1,0,0,6,0,0,39,1,1,0,77,2070,7,24,15,17,11,4,26
30,0,151,0,1,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,46,0,0,0,791,2,0,5,0,9,1,0,0,6,1,0,0,2,1,0,0,4,0,0,0,17,0,0,0,6,0,0,43,1,0,0,79,2070,5,23,21,14,9,8,17
30,1,129,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,49,0,0,0,788,1,0,8,0,12,1,0,0,6,1,0,0,6,1,0,0,5,2,0,0,21,0,0,0,5,0,0,40,0,0,0,81,2070,4,20,15,17,12,5,16
30,0,131,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,48,0,0,0,791,2,0,5,0,15,0,0,0,9,1,0,0,8,2,0,0,4,1,0,0,17,3,0,0,6,1,0,37,0,0,0,78,2070,6,21,16,17,13,2,15
30,1,128,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,48,0,0,0,792,2,0,4,0,15,0,0,0,10,2,0,0,3,1,0,0,3,1,0,0,17,1,0,0,7,0,0,43,0,0,0,77,2070,7,23,16,14,15,6,16
30,1,131,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,48,0,0,0,789,3,0,4,0,12,0,0,0,6,1,0,0,4,2,0,0,2,0,0,0,17,1,0,0,7,0,0,41,0,1,0,80,2070,6,30,14,14,14,5,20
30,0,155,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,48,0,0,0,763,1,0,6,0,14,0,0,0,7,1,0,0,3,0,0,0,4,2,0,0,12,2,0,0,2,0,0,51,0,0,0,81,2070,5,30,18,17,10,6,14
30,1,169,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,45,0,0,0,772,3,0,2,0,17,0,0,0,6,1,0,0,4,0,0,0,2,0,0,0,15,2,0,0,5,0,0,46,1,0,0,78,2070,6,23,23,11,9,7,20
30,0,157,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,47,0,0,0,783,2,0,6,0,13,0,0,0,5,3,0,0,2,1,0,0,7,0,0,0,10,3,0,0,7,0,0,52,0,0,0,80,2070,6,22,19,13,11,7,15
30,1,126,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,48,0,0,0,775,3,0,4,0,13,0,0,0,7,1,0,0,2,0,0,0,2,2,0,0,12,1,0,0,6,0,0,53,0,0,0,80,2070,5,28,17,14,9,7,15
30,0,136,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,49,0,0,0,778,3,0,4,0,15,0,0,0,13,1,0,0,2,1,0,0,7,0,0,0,13,1,0,0,4,0,0,52,0,0,0,79,2070,6,21,16,15,14,5,15
30,0,162,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,46,0,0,0,760,0,0,3,0,10,0,0,0,8,4,0,0,0,0,0,0,5,0,0,0,14,2,0,0,6,0,0,52,1,0,0,81,2070,5,28,20,16,9,5,17
30,0,174,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,48,0,0,0,769,2,0,3,0,13,0,0,0,9,2,0,0,1,1,0,0,4,0,0,0,18,1,0,0,9,0,0,43,0,0,0,80,2070,5,28,17,16,9,5,20
30,0,167,0,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,47,0,0,0,749,1,0,9,0,20,0,0,0,15,2,0,0,0,1,0,0,4,0,0,0,18,1,0,0,7,0,0,42,0,1,0,82,2070,6,18,16,14,13,6,15
30,1,185,0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,0,47,0,0,0,757,3,0,9,0,13,0,0,0,10,1,0,0,1,3,0,0,8,1,0,0,14,4,0,0,6,0,0,37,1,0,0,78,2070,5,17,20,13,14,6,16
30,0,185,0,2,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,48,0,0,0,758,2,0,6,0,17,0,0,0,10,1,0,0,1,1,0,0,5,1,0,0,18,2,0,0,6,1,0,44,0,0,0,82,2070,5,25,16,14,9,8,15
30,1,196,0,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,47,0,0,0,757,4,0,6,0,12,0,0,0,14,2,0,0,3,1,0,0,5,0,0,0,17,5,1,0,8,0,0,37,0,0,0,84,2070,7,26,17,14,11,5,18
30,1,165,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,48,0,0,0,768,1,0,7,0,16,0,0,0,11,4,0,0,2,0,0,0,6,0,0,0,24,3,0,0,1,0,0,39,0,0,0,79,2070,5,25,19,13,14,6,17
30,0,179,0,3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,48,0,0,0,775,2,0,7,0,11,0,0,0,7,2,0,0,3,0,0,0,7,0,0,0,17,1,0,0,6,0,0,39,1,1,0,82,2070,7,24,16,16,9,7,22
30,1,183,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,0,48,0,0,0,768,2,0,7,0,15,0,0,0,11,2,0,0,5,0,0,0,9,0,0,0,20,1,0,0,7,0,0,34,0,0,0,79,2070,4,21,20,11,14,5,17
30,1,165,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,46,0,0,0,766,2,0,4,0,13,0,0,0,12,2,0,0,4,2,0,0,3,0,0,0,15,0,0,0,8,0,0,35,2,0,0,77,2070,6,26,15,12,13,6,18
30,0,154,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,48,0,0,0,761,1,0,7,0,18,0,0,0,12,4,0,0,3,1,0,0,7,2,0,0,17,1,0,0,5,0,0,43,0,0,0,74,2070,7,22,22,15,11,5,14
30,0,145,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,45,0,0,0,772,1,0,2,0,15,0,0,0,7,0,0,0,3,0,0,0,4,2,0,0,18,1,0,0,6,0,0,48,0,1,0,75,2070,6,21,20,17,8,4,17
30,1,130,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,0,48,0,0,0,774,2,0,6,0,17,0,0,0,9,3,0,0,5,1,0,0,5,0,0,0,13,1,0,0,4,0,0,43,0,0,0,80,2070,5,26,16,14,7,6,14
30,0,142,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,49,0,0,0,767,2,0,2,0,17,0,0,0,8,2,0,0,1,3,0,0,3,1,0,0,12,2,0,0,4,0,0,45,0,0,0,78,2070,5,19,16,13,13,8,19
30,1,129,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,0,49,0,0,0,770,3,0,5,0,16,0,0,0,11,1,0,0,3,2,0,0,4,0,0,0,19,0,0,0,4,0,0,43,0,0,0,77,2070,6,20,20,16,12,4,18
30,1,147,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,48,0,0,0,748,2,0,6,0,17,0,0,0,10,1,0,0,5,3,0,0,8,0,0,0,5,2,0,0,2,0,0,53,0,0,0,78,2070,6,27,21,12,10,5,19
30,1,137,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,48,0,0,0,761,1,0,9,0,20,1,0,0,13,1,0,0,2,1,0,0,4,1,0,0,10,1,0,0,4,0,0,56,0,0,0,81,2070,5,24,21,15,10,5,11
30,0,163,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,47,0,0,0,760,2,0,14,0,16,0,0,0,13,0,0,0,1,2,1,0,10,1,0,0,6,2,0,0,4,0,0,53,0,0,0,77,2070,5,23,22,11,11,7,17
30,0,138,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,45,0,0,0,764,2,0,12,0,16,0,0,0,9,3,0,0,2,2,0,0,7,0,0,0,10,1,0,0,1,0,0,49,1,0,0,77,2070,4,22,18,13,9,9,18
30,1,160,0,1,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,44,0,0,0,739,2,0,6,0,18,0,0,0,17,1,0,0,3,1,0,0,4,0,0,0,9,1,0,0,5,0,0,49,0,0,0,78,2070,5,19,22,15,8,7,17
30,0,167,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,0,45,0,0,0,752,1,0,8,0,11,0,0,0,15,2,0,0,2,0,0,0,5,0,0,0,13,3,0,0,8,1,0,38,0,0,0,79,2070,5,21,17,12,8,8,15
30,0,154,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,47,0,0,0,757,3,0,9,0,13,0,0,0,12,1,0,0,6,2,0,0,7,0,0,0,12,1,0,0,1,0,0,48,0,0,0,80,2070,4,20,17,13,12,5,19
30,0,136,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,0,46,0,0,0,758,2,0,9,0,17,1,0,0,12,1,0,0,4,3,0,0,4,0,0,0,13,1,0,0,4,0,0,47,0,0,0,80,2070,4,28,23,17,14,3,16
30,0,148,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,46,0,0,0,752,3,0,12,0,16,1,0,0,6,1,0,0,4,0,0,0,8,0,0,0,17,1,0,0,8,0,0,41,0,0,0,82,2070,5,27,20,11,12,8,16
30,0,134,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,46,0,0,0,764,2,0,2,0,15,0,0,0,10,1,0,0,2,0,0,0,4,0,0,0,16,1,0,0,8,0,0,45,0,0,0,76,2070,5,31,22,15,5,6,23
30,1,144,0,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,49,0,0,0,765,2,0,5,0,17,0,0,0,13,2,0,0,2,1,0,0,3,0,0,0,17,1,0,0,3,0,0,45,1,0,0,77,2070,6,27,19,15,16,4,21
30,1,131,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,49,0,0,0,756,2,0,6,0,16,0,0,0,12,2,0,0,3,3,0,0,5,0,0,0,10,1,0,0,2,0,0,51,0,0,0,81,2070,5,24,18,16,13,5,14
30,0,120,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,45,0,0,1,764,1,0,6,0,16,0,0,0,7,1,0,0,3,3,0,0,7,0,0,0,12,1,0,0,6,0,0,50,0,0,0,74,2070,4,23,20,14,10,5,14
30,1,148,0,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,46,0,0,1,759,1,0,5,0,16,0,0,0,7,1,0,0,2,5,0,0,5,0,0,0,10,1,0,0,3,0,0,52,1,0,0,80,2070,3,20,21,12,11,6,20
30,0,112,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,48,0,0,0,769,1,0,6,0,19,0,0,0,9,3,0,0,2,1,0,0,4,0,0,0,14,0,0,0,4,1,0,48,0,0,0,75,2070,5,20,14,16,7,6,22
30,0,140,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,47,0,0,0,763,1,0,2,0,19,0,0,0,8,2,0,0,2,2,0,0,3,0,0,0,10,0,0,0,4,0,0,57,0,0,0,81,2070,5,26,17,17,10,7,13
30,1,146,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,0,47,0,0,0,757,2,0,7,0,21,0,0,0,6,1,0,0,1,0,0,0,3,1,0,0,9,0,0,0,3,0,0,58,1,0,0,80,2070,5,25,20,16,8,6,11
30,1,131,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,48,0,0,0,768,3,0,7,0,16,0,0,0,8,3,0,0,1,1,0,0,5,0,0,0,14,0,0,0,6,0,0,55,0,0,0,80,2070,4,30,19,11,12,8,11
30,0,148,0,1,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,48,0,0,0,762,1,0,8,0,14,0,0,0,7,2,0,0,1,3,0,0,5,0,0,0,17,3,0,0,1,0,0,47,0,0,0,78,2070,5,31,22,14,14,8,11
30,1,141,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,46,0,0,0,747,2,0,7,0,18,0,0,0,9,0,0,0,2,0,0,0,6,0,0,0,12,1,0,0,7,0,0,51,0,0,0,79,2070,5,35,21,10,10,5,19
30,0,139,0,1,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,45,0,0,0,746,2,0,12,0,23,0,0,0,13,0,0,0,1,1,0,0,8,0,0,0,11,2,0,0,3,0,0,48,0,0,0,80,2070,5,32,21,12,10,9,15
30,1,140,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,49,0,0,0,748,2,0,9,0,20,0,0,0,7,1,0,0,1,4,0,0,5,0,0,0,8,1,0,0,6,0,0,53,0,0,0,80,2070,3,20,16,12,11,5,19
30,1,146,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,47,0,0,0,750,1,0,8,0,21,0,0,0,5,1,0,0,1,3,0,0,5,0,0,0,8,1,0,0,6,0,0,43,1,0,0,83,2070,3,31,18,19,8,5,18
30,0,148,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,45,0,0,0,763,3,0,4,0,22,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,12,1,0,0,3,0,0,54,0,0,0,79,2070,5,21,20,14,13,6,14
30,1,126,0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,47,0,0,0,763,2,0,5,0,22,0,0,0,6,0,0,0,2,0,0,0,3,0,0,0,9,1,0,0,3,0,0,52,0,0,0,76,2070,4,30,20,11,11,7,19
30,0,124,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,48,0,0,0,759,1,0,5,0,20,0,0,0,10,2,0,0,2,0,0,0,1,0,0,0,12,2,0,0,7,0,0,49,0,0,0,77,2070,4,25,18,13,7,6,20
30,0,150,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,48,0,0,1,756,3,0,15,0,18,0,0,0,10,0,0,0,2,3,0,0,5,0,0,0,13,0,0,0,7,0,0,45,0,0,0,84,2070,4,20,19,15,14,4,17
30,0,142,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,46,0,0,0,748,2,0,8,0,20,0,0,0,11,1,0,0,2,1,0,0,4,0,0,0,17,1,0,0,3,0,0,46,1,0,0,81,2070,4,24,19,13,5,7,16
30,1,146,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,47,0,0,0,760,2,0,7,0,18,0,0,0,8,0,0,0,1,3,0,0,7,1,0,0,14,0,0,0,4,0,0,50,0,0,0,79,2070,4,27,21,12,18,6,14
30,1,165,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,46,0,0,0,751,4,0,9,0,21,0,0,0,7,0,0,0,1,2,0,0,4,1,0,0,11,0,0,0,8,0,0,50,0,0,0,80,2070,3,23,23,12,14,4,21
30,0,134,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,46,0,0,0,766,2,0,13,0,20,0,0,0,7,0,0,0,0,2,0,0,7,2,0,0,11,0,0,0,9,0,0,47,0,0,0,78,2070,3,25,20,11,11,5,16
30,0,137,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,0,47,0,0,0,740,3,0,11,0,17,0,0,0,9,0,0,0,2,3,0,0,6,0,0,0,9,0,0,0,9,0,0,46,0,0,0,79,2070,5,22,21,14,13,7,16
30,0,146,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,45,0,0,0,740,2,0,7,0,18,0,0,0,13,3,0,0,1,0,0,0,8,0,0,0,7,1,0,0,3,0,0,57,0,0,0,79,2070,5,30,18,15,6,7,14
