mol_id,formula,first_frame,last_frame,lifetime_frames,n_predecessors,n_successors
1633,H3N,14,24,10,2,1
1634,H4NO,14,16,2,2,6
1635,N3O3,14,15,1,2,2
1636,H3N,14,15,1,2,2
1637,N3O5,14,15,1,2,2
1638,H2N,14,15,1,2,3
1639,HN5O3,14,15,1,2,3
1640,H2N,14,15,1,2,2
1641,HNO2,14,15,1,2,2
1642,H3N3O2,14,16,2,2,2
1643,H3N,14,15,1,2,3
1644,NO2,14,27,13,2,2
1645,H3N,14,15,1,2,4
1646,HN3O5,14,40,26,2,2
1647,HNO2,14,15,1,2,2
1648,H2N,14,15,1,2,2
1649,N2O4,14,15,1,2,3
1650,H3N,14,24,10,2,1
1651,NO2,14,28,14,2,2
1652,N12O15,14,15,1,1,1
1653,H3N,14,15,1,1,1
1654,H4NO,14,39,25,2,2
1655,H2N5O7,14,15,1,2,1
1656,H2NO2,14,23,9,3,3
1657,H3N,14,15,1,3,2
1658,N2O,14,17,3,3,3
1659,H2N3O,14,15,1,2,2
1660,H3N,14,15,1,1,1
1661,HO,14,15,1,1,1
1662,NO2,14,35,21,2,2
1663,H3N,14,17,3,2,3
1664,N2O,14,16,2,2,3
1665,H4N,14,15,1,2,2
1666,H3N,14,22,8,2,2
1667,HN3O5,14,40,26,2,0
1668,NO2,14,27,13,2,2
1669,H4NO,14,16,2,2,2
1670,H3N,14,20,6,2,2
1671,N5O5,14,37,23,2,2
1672,H3N3O,14,15,1,2,2
1673,HO,14,15,1,2,1
1674,H3NO,14,19,5,2,2
1675,N2,14,15,1,2,1
1676,N3O3,14,25,11,1,4
1677,HNO2,14,19,5,1,2
1678,H3N4O3,14,15,1,2,2
1679,HNO2,14,15,1,2,2
1680,H3NO,14,15,1,2,2
1681,H3N,14,40,26,2,0
1682,NO2,14,40,26,2,0
1683,H3N4O3,14,15,1,2,2
1684,N3O2,14,18,4,2,2
1685,H3N,14,19,5,1,2
1686,N3O3,14,19,5,1,2
1687,H3N3O,14,15,1,2,3
1688,HN2O,15,19,4,2,2
1689,HN4O4,15,19,4,2,2
1690,N3O2,15,17,2,2,2
1691,H4NO,15,17,2,2,2
1692,H2N,15,16,1,2,3
1693,HN2O,15,16,1,2,3
1694,H3N,15,34,19,2,1
1695,H3N4O2,15,16,1,2,2
1696,HO,15,16,1,2,2
1697,H3N4O3,15,19,4,2,2
1698,H3N4O3,15,17,2,2,2
1699,H4NO,15,16,1,2,2
1700,NO2,15,16,1,2,2
1701,HN2O,15,17,2,2,3
1702,H2N,15,17,2,2,3
1703,HN3O5,15,21,6,2,2
1704,NO,15,21,6,2,2
1705,H2N4O3,15,16,1,3,2
1706,HN3O5,15,20,5,3,3
1707,HNO2,15,16,1,3,2
1708,H2N,15,16,1,3,2
1709,H2O,15,16,1,3,2
1710,H2N,15,16,1,3,2
1711,H3N,15,16,1,1,1
1712,N3O3,15,16,1,1,1
1713,H4NO,15,17,2,3,3
1714,H2N,15,16,1,3,2
1715,HNO2,15,16,1,3,2
1716,NO2,15,24,9,2,4
1717,H3N,15,24,9,2,4
1718,HN5O5,15,16,1,2,2
1719,H3NO,15,16,1,2,2
1720,H4NO,15,20,5,3,5
1721,HN2O,15,17,2,3,1
1722,H3N4O3,15,16,1,2,2
1723,H2N,15,16,1,2,2
1724,H2O,15,16,1,2,2
1725,HNO2,15,16,1,2,2
1726,H3N,15,16,1,1,2
1727,N3O3,15,18,3,1,2
1728,H2N8O11,15,16,1,2,2
1729,H3N,15,40,25,2,0
1730,H3NO,15,16,1,2,3
1731,NO2,15,40,25,2,0
1732,N2,15,40,25,2,2
1733,H3NO,15,17,2,2,2
1734,HNO2,15,17,2,2,2
1735,NO2,15,27,12,2,2
1736,H3N,15,21,6,2,2
1737,H4NO,15,19,4,2,2
1738,N2,15,19,4,2,2
1739,HN5O8,15,20,5,3,2
1740,H3N,15,40,25,3,0
1741,HN3O5,15,25,10,3,5
1742,H3N13O15,15,17,2,2,2
1743,H4NO,15,16,1,3,2
1744,H3N,15,16,1,3,2
1745,NO2,15,29,14,3,2
1746,H2NO2,15,16,1,2,2
1747,H3NO,15,16,1,2,2
1748,H3N,15,18,3,2,2
1749,N3O3,15,18,3,2,2
1750,N2,15,26,11,2,2
1751,HN2O,15,17,2,2,3
1752,H4NO,15,16,1,2,2
1753,H4N4O3,15,16,1,3,6
1754,HO,15,19,4,3,6
1755,H2N3O4,15,16,1,3,6
1756,H2N3O5,15,16,1,3,3
1757,H3NO,15,16,1,3,3
1758,N3O3,15,16,1,3,3
1759,H2N5O5,15,16,1,5,5
1760,H3NO,15,16,1,5,5
1761,H3N,15,16,1,5,5
1762,NO2,15,16,1,5,5
1763,H3NO,15,16,1,5,5
1764,H2N3O4,15,16,1,3,2
1765,H3NO,15,16,1,3,2
1766,N2,15,24,9,3,1
1767,NO2,15,23,8,1,2
1768,N2,15,20,5,1,3
1769,N5O4,15,16,1,2,2
1770,HNO2,15,16,1,2,2
1771,H2N,15,16,1,2,2
1772,HNO2,15,17,2,3,2
1773,H3NO,15,16,1,3,2
1774,H3N,15,16,1,3,2
1775,HN3O3,15,18,3,2,2
1776,H3N,15,18,3,2,2
1777,H3N,15,16,1,1,1
1778,N2O,15,16,1,1,1
1779,H4NO,15,16,1,2,2
1780,N3O2,15,17,2,2,1
1781,H2N3O5,15,16,1,2,2
1782,H3N3O,15,16,1,2,2
1783,HN2O,15,16,1,2,2
1784,N2O,15,16,1,1,1
1785,H2N,15,16,1,1,1
1786,H3N,15,16,1,1,1
1787,N2O,15,16,1,1,1
1788,H2N4O2,16,17,1,2,3
1789,H2O,16,17,1,2,3
1790,N3O3,16,17,1,1,1
1791,H3N,16,17,1,1,1
1792,N5O4,16,18,2,2,1
1793,H4NO,16,17,1,2,2
1794,HN3O4,16,17,1,2,2
1795,H2N,16,17,1,2,2
1796,H4NO,16,19,3,2,6
1797,H3N,16,38,22,4,2
1798,N3O2,16,19,3,4,2
1799,H4NO,16,19,3,4,2
1800,H3NO,16,40,24,4,0
1801,HN2O4,16,17,1,4,2
1802,H2NO,16,17,1,4,2
1803,N2O,16,17,1,1,1
1804,H3NO,16,17,1,1,1
1805,N3O4,16,25,9,1,2
1806,NO2,16,28,12,1,2
1807,H2N,16,17,1,2,2
1808,HN2O,16,17,1,2,2
1809,H4NO,16,17,1,2,3
1810,HNO2,16,26,10,2,1
1811,H3N,16,40,24,2,0
1812,NO2,16,24,8,2,2
1813,H3N,16,18,2,2,4
1814,HN3O3,16,18,2,2,4
1815,N3O3,16,17,1,1,1
1816,H2N,16,17,1,1,1
1817,H4NO,16,31,15,5,2
1818,N5O5,16,34,18,5,2
1819,H3N,16,19,3,5,2
1820,H3NO,16,22,6,5,2
1821,HNO2,16,22,6,5,2
1822,H6N2O,16,21,5,2,2
1823,H,16,21,5,2,2
1824,H3N,16,20,4,2,2
1825,NO2,16,40,24,2,0
1826,H3N,16,40,24,3,0
1827,H2NO3,16,17,1,3,4
1828,H4N4O4,16,17,1,2,2
1829,H3N,16,17,1,3,2
1830,HN2O,16,17,1,3,2
1831,H4NO,16,17,1,4,4
1832,H3NO,16,17,1,4,4
1833,HN2O,16,17,1,4,4
1834,H2N,16,17,1,2,2
1835,H3N8O11,16,17,1,2,2
1836,N2,16,22,6,1,2
1837,N3O4,16,24,8,1,1
1838,N5O5,16,40,24,2,0
1839,H4NO,16,40,24,2,0
1840,H2N3O5,16,17,1,2,2
1841,H2N,16,17,1,2,2
1842,H3N4O3,16,17,1,2,2
1843,H3N4O6,16,21,5,2,2
1844,HN3O3,16,25,9,3,4
1845,H3NO,16,25,9,3,4
1846,HN3O5,16,40,24,3,0
1847,HNO2,16,17,1,2,3
1848,H3NO,16,17,1,2,3
1849,H2N2O4,16,18,2,2,2
1850,HN3O3,16,18,2,2,2
1851,H2N3O,16,17,1,2,4
1852,H3N,16,20,4,1,1
1853,HO,16,17,1,1,1
1854,H3N,16,17,1,2,3
1855,NO2,16,17,1,2,3
1856,HN3O5,16,40,24,2,0
1857,H4NO,16,19,3,2,2
1858,H3N,16,40,24,4,0
1859,HN2O,16,17,1,4,3
1860,H2N4O3,16,17,1,4,3
1861,H3N,16,21,5,1,2
1862,N2O,16,17,1,1,1
1863,H3N3O,16,17,1,2,2
1864,H3N,16,17,1,1,3
1865,HO,16,17,1,1,3
1866,H3N3O,16,18,2,2,2
1867,N2,16,19,3,1,2
1868,HO,16,18,2,1,1
1869,H3N,16,17,1,2,4
1870,H4NO,16,17,1,2,4
1871,N3O2,17,18,1,2,2
1872,H3N,17,18,1,2,2
1873,HO,17,18,1,2,2
1874,H4NO,17,18,1,2,2
1875,H2N4O3,17,27,10,2,3
1876,NO2,17,18,1,2,2
1877,H4NO,17,18,1,2,2
1878,H2N,17,19,2,2,2
1879,H2O,17,19,2,2,2
1880,H3N,17,40,23,2,0
1881,H3NO,17,21,4,2,4
1882,H2N3O4,17,21,4,2,4
1883,H3N,17,22,5,2,2
1884,NO2,17,25,8,2,1
1885,HN3O3,17,19,2,2,2
1886,H3N,17,19,2,2,2
1887,H2O,17,18,1,3,2
1888,HN2O,17,18,1,3,2
1889,H2N,17,18,1,3,2
1890,H3N,17,21,4,2,2
1891,N2O,17,18,1,2,1
1892,H2N4O3,17,18,1,2,2
1893,H3N3O2,17,20,3,2,2
1894,H2O,17,18,1,1,1
1895,H2N4O3,17,18,1,1,1
1896,H3N,17,40,23,3,0
1897,H2O,17,35,18,3,3
1898,H3NO,17,19,2,3,3
1899,N2O,17,18,1,3,2
1900,H4NO,17,18,1,2,2
1901,N2,17,26,9,2,2
1902,N2O4,17,18,1,2,2
1903,H3NO,17,18,1,2,2
1904,H3N,17,30,13,2,3
1905,H2N8O11,17,19,2,2,2
1906,N6O8,17,18,1,2,2
1907,HNO2,17,18,1,2,2
1908,H2N,17,18,1,2,2
1909,N12O15,17,18,1,1,1
1910,H3N,17,18,1,1,1
1911,H4NO,17,19,2,3,2
1912,H3N,17,21,4,3,3
1913,NO2,17,19,2,3,2
1914,H3N4O3,17,18,1,2,2
1915,H3N,17,18,1,2,2
1916,H3N,17,18,1,3,3
1917,H3NO,17,18,1,3,3
1918,HNO2,17,18,1,3,3
1919,N2O,17,18,1,2,2
1920,H3N,17,18,1,2,2
1921,N3O3,17,20,3,2,2
1922,N3O3,17,18,1,1,1
1923,H3N,17,18,1,1,1
1924,HN5O3,17,20,3,2,5
1925,H3N4O3,17,18,1,2,2
1926,N2O,17,18,1,3,2
1927,H2N,17,18,1,3,2
1928,HN2O,17,19,2,3,2
1929,H3N3O,17,18,1,2,2
1930,H2N3O,17,18,1,4,3
1931,H2O,17,18,1,4,3
1932,H3N,17,18,1,4,1
1933,N2O,17,18,1,4,1
1934,H2N,17,18,1,3,2
1935,H4NO,17,19,2,3,2
1936,H2O,17,18,1,3,2
1937,HNO2,17,18,1,3,2
1938,HN2O,17,18,1,2,2
1939,N2O,17,18,1,1,1
1940,H3N,17,18,1,1,1
1941,H3N,17,21,4,1,1
1942,N3O3,17,21,4,1,1
1943,HN3O5,17,40,23,2,0
1944,H3N,17,19,2,2,3
1945,H2N4O2,18,20,2,3,2
1946,H2O,18,20,2,3,2
1947,HNO2,18,20,2,2,2
1948,H3NO,18,20,2,2,2
1949,H3N4O6,18,19,1,4,4
1950,H3NO,18,19,1,4,4
1951,HNO2,18,19,1,4,4
1952,N3O3,18,20,2,1,1
1953,H3N,18,20,2,1,1
1954,N8O8,18,19,1,2,2
1955,HNO2,18,19,1,2,3
1956,H3NO,18,19,1,2,3
1957,N2O,18,25,7,3,1
1958,H3N,18,19,1,3,3
1959,HN2O,18,19,1,3,3
1960,H2N2O2,18,22,4,3,3
1961,H3N,18,19,1,3,2
1962,N3O2,18,19,1,3,2
1963,H3NO,18,40,22,3,0
1964,HN3O5,18,40,22,3,0
1965,H3N,18,40,22,3,0
1966,N3O3,18,19,1,1,1
1967,H2N,18,19,1,1,1
1968,H2N,18,19,1,2,2
1969,HN3O3,18,19,1,2,2
1970,H2N,18,19,1,2,2
1971,HNO2,18,19,1,2,2
1972,H4N4O4,18,19,1,2,2
1973,H2N,18,19,1,2,3
1974,HN2O,18,19,1,2,3
1975,H2N,18,20,2,1,2
1976,H2O,18,20,2,1,2
1977,HN2O4,18,21,3,2,2
1978,H2NO,18,21,3,2,2
1979,H3N3O,18,20,2,2,2
1980,N3O4,18,22,4,1,2
1981,N3O4,18,22,4,1,2
1982,N2O,18,19,1,1,1
1983,NO,18,19,1,1,1
1984,H3N,18,19,1,3,2
1985,H2NO3,18,25,7,3,4
1986,H3N3O,18,19,1,2,2
1987,H3N,18,21,3,1,2
1988,N2O,18,21,3,1,2
1989,H5N2O,18,19,1,2,2
1990,H,18,19,1,2,2
1991,H3N13O15,18,22,4,2,3
1992,HNO2,18,19,1,1,1
1993,N2O,18,19,1,1,1
1994,HN,18,19,1,2,2
1995,HN2O,18,20,2,2,2
1996,H3N2O4,18,34,16,2,3
1997,N3O3,18,40,22,2,2
1998,H2N,18,20,2,2,2
1999,HN2O,18,20,2,2,2
2000,H2N4O3,18,30,12,2,2
2001,H4N,18,40,22,2,0
2002,H3N3O,18,19,1,2,2
2003,HN2O,18,19,1,2,2
2004,H3N,18,40,22,2,0
2005,NO2,18,29,11,3,2
2006,H3N,18,40,22,3,0
2007,H4NO,18,21,3,3,2
2008,N3O3,18,19,1,2,1
2009,H4N,18,27,9,2,2
2010,H3N,18,19,1,2,2
2011,NO2,18,19,1,2,2
2012,N5O5,18,40,22,2,0
2013,H3N4O3,18,19,1,2,2
2014,N2,18,24,6,1,2
2015,O,18,19,1,1,6
2016,HN3O3,18,19,1,2,3
2017,H2N,18,19,1,2,3
2018,HO,18,20,2,1,1
2019,N2,18,28,10,1,1
2020,H3N3O,18,19,1,2,2
2021,N2O,18,24,6,1,1
2022,H3N,18,40,22,1,0
2023,HN2O,18,19,1,2,2
2024,N2O,19,21,2,2,2
2025,H2N4O4,19,21,2,2,2
2026,N3O2,19,21,2,2,2
2027,H4NO,19,21,2,2,2
2028,H2N,19,20,1,3,2
2029,HNO2,19,20,1,3,2
2030,H4NO,19,40,21,3,0
2031,H2N4O6,19,32,13,3,4
2032,H2O,19,32,13,3,4
2033,H3N,19,22,3,3,3
2034,NO2,19,23,4,3,3
2035,N5O4,19,20,1,1,1
2036,N3O4,19,20,1,1,1
2037,H3N,19,28,9,3,2
2038,HN3O5,19,40,21,3,0
2039,H4N4O3,19,20,1,2,2
2040,H2N,19,20,1,2,2
2041,H3N,19,40,21,2,0
2042,HN3O3,19,26,7,2,4
2043,H2O,19,40,21,4,0
2044,H2O,19,23,4,4,3
2045,H2O,19,36,17,4,4
2046,NO2,19,40,21,4,0
2047,N2,19,36,17,4,4
2048,NO,19,23,4,4,3
2049,H3N,19,20,1,2,2
2050,HN2O,19,20,1,2,2
2051,NO2,19,40,21,1,0
2052,N2,19,40,21,1,0
2053,H2N4O3,19,20,1,2,3
2054,H3N,19,37,18,2,2
2055,N3O3,19,20,1,2,2
2056,H2N4O4,19,34,15,3,2
2057,H2O,19,33,14,3,5
2058,N2,19,40,21,3,0
2059,HN2O3,19,20,1,2,3
2060,H2N,19,20,1,2,3
2061,H2O,19,21,2,1,1
2062,H2N4O3,19,21,2,1,1
2063,H3N,19,30,11,2,2
2064,NO2,19,30,11,2,2
2065,H3N,19,21,2,3,2
2066,HN2O,19,20,1,3,2
2067,H2NO,19,20,1,3,2
2068,H3N,19,22,3,1,2
2069,N2O,19,21,2,1,2
2070,N3O3,19,21,2,1,1
2071,H3N,19,21,2,1,1
2072,N3O2,19,20,1,2,2
2073,H3N4O3,19,20,1,5,2
2074,H4N4O3,19,20,1,5,3
2075,H2N,19,20,1,5,3
2076,HN8O11,19,20,1,2,2
2077,HNO2,19,20,1,2,2
2078,N8O9,19,22,3,2,2
2079,HN3O3,19,22,3,2,2
2080,HN3O3,19,20,1,2,2
2081,H2N,19,20,1,2,2
2082,HNO2,19,20,1,2,2
2083,H2N,19,20,1,2,2
2084,HNO2,19,21,2,2,3
2085,H3NO,19,21,2,2,3
2086,H3N,19,21,2,2,2
2087,H4NO,19,21,2,2,2
2088,HN2O,19,20,1,2,2
2089,H2N,19,20,1,2,2
2090,HN3O3,19,25,6,3,2
2091,H2N,19,20,1,3,2
2092,H3N,19,25,6,2,2
2093,H3NO,19,25,6,2,2
2094,HNO2,19,20,1,2,2
2095,H2N,19,20,1,2,2
2096,H4NO,19,23,4,2,3
2097,N2,19,27,8,2,1
2098,H3N4O3,19,20,1,2,2
2099,H4NO,19,20,1,2,2
2100,H3N,19,20,1,2,2
2101,N2O,19,20,1,1,1
2102,H3N,19,20,1,1,1
2103,H3N,19,40,21,1,0
2104,N2O,19,24,5,1,1
2105,N2,19,27,8,1,2
2106,HO,19,20,1,1,2
2107,H3N,20,26,6,2,2
2108,NO2,20,30,10,2,2
2109,H3N4O2,20,23,3,2,2
2110,HO,20,23,3,2,2
2111,HO,20,40,20,1,0
2112,N5O4,20,23,3,1,2
2113,NO2,20,22,2,2,2
2114,H4NO,20,22,2,2,2
2115,N2O,20,26,6,1,2
2116,NO2,20,26,6,1,2
2117,N8O8,20,21,1,2,3
2118,N2O,20,29,9,1,2
2119,H3NO,20,39,19,1,1
2120,H3N4O3,20,21,1,2,2
2121,H3N,20,23,3,2,3
2122,H2N,20,21,1,2,2
2123,H2N5O8,20,21,1,2,2
2124,N3O3,20,24,4,3,1
2125,H3N,20,40,20,3,0
2126,N5O5,20,21,1,3,3
2127,N2O,20,24,4,1,4
2128,H3N,20,40,20,1,0
2129,H4NO,20,22,2,2,2
2130,N2,20,32,12,2,1
2131,HN4O5,20,21,1,2,2
2132,H2NO,20,22,2,3,3
2133,H2O,20,23,3,3,3
2134,N3O2,20,22,2,3,1
2135,N2,20,22,2,3,1
2136,HNO2,20,21,1,3,2
2137,N2O3,20,30,10,3,1
2138,H2N,20,23,3,3,2
2139,HNO2,20,23,3,3,2
2140,H3N,20,22,2,1,1
2141,N3O3,20,22,2,1,1
2142,H3N,20,40,20,3,0
2143,H4NO,20,28,8,3,2
2144,H3NO,20,27,7,2,2
2145,N2O,20,25,5,2,2
2146,N2O,20,22,2,1,1
2147,NO,20,22,2,1,1
2148,H3N,20,22,2,2,2
2149,H4NO,20,21,1,2,2
2150,H3N,20,33,13,2,5
2151,H3N,20,22,2,2,1
2152,N3O3,20,22,2,2,1
2153,NO2,20,34,14,2,2
2154,H2N8O11,20,40,20,2,0
2155,N3O3,20,40,20,1,0
2156,H3N,20,40,20,1,0
2157,N6O8,20,40,20,2,0
2158,H4NO,20,29,9,2,2
2159,H3N4O3,20,21,1,2,2
2160,N2O,20,34,14,2,1
2161,H3N,20,30,10,2,1
2162,HN3O5,20,31,11,2,2
2163,H3NO,20,31,11,2,2
2164,N3O2,20,22,2,3,2
2165,H3N4O5,20,22,2,3,2
2166,HN2O,20,23,3,3,2
2167,H3NO,20,23,3,3,2
2168,N2O,20,21,1,2,2
2169,H3N,20,21,1,2,2
2170,H3N,20,40,20,2,0
2171,NO2,20,30,10,2,3
2172,N3O3,20,34,14,2,2
2173,H3N,20,40,20,2,0
2174,H3N,20,24,4,2,2
2175,NO2,20,24,4,2,2
2176,H4NO2,20,21,1,3,3
2177,H4N,20,21,1,3,3
2178,H3N3O,20,22,2,2,3
2179,H3N4O3,20,21,1,2,2
2180,NO2,20,30,10,1,1
2181,N2O,20,30,10,1,1
2182,HN2O,21,22,1,2,2
2183,HN4O4,21,22,1,2,2
2184,H3N,21,25,4,4,2
2185,HN3O4,21,25,4,4,2
2186,H2O,21,40,19,4,0
2187,H2N4O4,21,40,19,4,0
2188,H4NO,21,22,1,2,2
2189,N3O2,21,22,1,2,2
2190,N3O3,21,22,1,1,1
2191,H3N,21,22,1,1,1
2192,N2,21,22,1,1,1
2193,N3O4,21,22,1,1,1
2194,N3O4,21,22,1,1,1
2195,HN3O3,21,23,2,2,2
2196,H3N,21,23,2,2,2
2197,H3N,21,22,1,2,2
2198,H4NO,21,22,1,2,2
2199,N3O3,21,31,10,1,1
2200,H3N,21,25,4,1,2
2201,H3N,21,27,6,2,2
2202,HN5O8,21,23,2,2,2
2203,H2N,21,22,1,2,2
2204,HN2O,21,22,1,2,2
2205,HNO2,21,22,1,1,1
2206,N3O3,21,22,1,1,1
2207,N2,21,37,16,2,1
2208,H4N4O7,21,39,18,2,3
2209,H4N4O4,21,22,1,2,2
2210,N8O9,21,30,9,2,11
2211,H3NO,21,22,1,2,2
2212,N2O4,21,22,1,2,2
2213,H3N4O3,21,22,1,2,2
